a,b,c,d
0.4319991827131653,2,O0z2gG3L,true
0.6813505556028845,3,SKtRwnmb,true
0.4769070974744687,5,Hb49U8X4,false
0.5432796552573043,2,wfTmAFTx,false
0.7116506725734566,5,xnl0rB3a,false
0.4228480926465086,7,Ws7BIvmL,true
0.8378887318942916,4,t7vrvpfh,true
0.2047503323565789,6,eiAaX5Lh,false
0.17129148897554614,4,Q3DeQCzT,true
0.5798251932167275,2,3OrWyfcH,true
0.36046168234058107,3,6hdRpIUm,true
0.407287497118606,7,uFKKdAZ7,false
0.13072058875397352,10,lNlXZKoY,false
0.45728822608625164,7,Q8LF1BBu,false
0.890417118361605,6,KM0YMaej,false
0.6147807964975567,1,bSSmcLv7,false
0.5370591225854633,6,j43f1GyY,true
0.3395589697331818,2,yqG0Ixxr,false
0.5046416617707512,1,YM0eBFoC,false
0.8928388303028707,7,cKNT2mC5,true
0.4028126533617731,3,dslakVs5,false
0.8055234790644255,3,6HL55yr5,true
0.5515732730778629,3,a5c77L9K,false
0.27570713337378483,9,ZFfPCVnC,true
0.6054777664073752,7,Wh4vZT8m,false
0.425867595933648,8,lTQWTp5g,false
0.4588046108719974,3,mImwOMhJ,false
0.5369532676402191,3,BoE4d9X1,false
0.6102804418581138,9,QdW72jka,false
0.6174461982904558,2,hlqhF23A,false
0.4222613383499465,2,VVi1NTAE,true
0.7585511716910407,2,s1CSkXQL,true
0.6647876364606877,2,J0ogLE3R,true
0.6474288278000597,2,UJGMzkzv,false
0.7130139608778829,3,aZ4RPIej,false
0.2859023325813217,1,x1FnBgNK,false
0.15347715086804925,9,55xjkEMs,false
0.3180814394223075,7,43JOsxOr,false
0.22385111471492092,1,RNHW5e74,false
0.2882421569462954,10,niIXpIcZ,true
0.7422052530762715,4,XNl0Kr0L,false
0.8916268680038892,10,qqctVr4X,false
0.39225320641729455,8,vdx7s3F6,true
0.6854124705020994,8,cCPbGAvc,false
0.5344462082677872,1,nECmeTbH,false
0.7944752944370699,9,zuAZ8ej9,true
0.6072662317981903,2,9wIzfJNs,true
0.9121917737087077,7,pm31uGKk,true
0.29149647258543854,1,oqcZruoP,true
0.4908840256399605,4,fa7NGFHA,true
0.4617642632484742,2,Uj6syJqf,true
0.5784604571624679,8,Vfmr5T5U,true
0.62605691558298,1,63EVcvPW,true
0.5885314551260179,5,nWrnds07,true
0.48422093972270774,7,GrJpiadO,false
0.9249749726844869,7,8Hua8tIi,true
0.7995210674717665,1,seNaxucD,false
0.11672241147116003,9,qWFbLhRi,true
0.25265368289555523,1,aJf7Xw0I,true
0.45148902685888936,3,PdnLUAO5,true
0.8726326294491777,9,Vvs9XRV8,true
0.28336348869303474,8,Co0KinTV,false
0.5815225670401774,9,UCgH4kqb,false
0.17982266098072652,4,TVz6Z3eq,true
0.6628578459600329,2,2hcm8N7D,false
0.013661652790928791,1,B45qHMGo,true
0.8193653355727348,4,n9LA0cF3,true
0.19900690575524282,5,0PShZoVl,true
0.13489383086954954,6,f0oh6C6M,true
0.6149273872916838,8,wvnjfwmK,true
0.16190045766914785,6,TUlhiUyO,true
0.11659134846120067,5,4CLaNfW7,true
0.23496560028398128,7,MYJB7ziF,true
0.8577557783233825,3,qcJCJDR1,true
0.38395935101077483,8,FqNP4HmS,true
0.37662078001347266,6,Jl22AWEa,true
0.02727902011957206,10,OBWPrhLL,false
0.9871464379954282,3,3dwZxNeq,false
0.39464596826609055,3,EbujR5it,true
0.4946553293113025,4,l9uPyVHD,true
0.6367240640667791,7,qa6iFn3m,true
0.6281556321706023,9,6tfJxjSp,true
0.4821285185076647,10,Q3bpONeA,false
0.015569905059365619,7,zGayAL0q,true
0.9539278552340236,1,eqMIPCb9,false
0.21117560560416493,3,KzamQujI,true
0.05822497001243976,5,5VdS8gwd,true
0.8123547516871117,1,qjyvGHtl,true
0.7833778287480224,3,NDqdpUaQ,true
0.48895017629073423,9,JLrMf83s,true
0.7677521587166667,5,Alh38Rb3,true
0.17869145987125523,5,dXAExv1c,true
0.7605775186092105,4,wxBPHy5D,false
0.5414987281687567,8,S0Duvz1j,false
0.028890564695242427,2,rF27IM7p,true
0.20431870463787294,6,S1LdbadW,true
0.4401941509559595,3,YreWJxcu,false
0.2493528808001464,2,FZSxASE7,true
0.08972107920191275,5,X0I95MR3,false
0.39443758198317713,8,ezJj5wTu,true
0.16677650641706676,7,U1Ij5BfN,false
0.984106805008202,6,dza8sj05,true
0.33960748542685026,6,b8ilyB9z,true
0.5022143702281319,10,8Qog0iSk,true
0.42128642665019456,7,3LEJdWVB,false
0.8187693290896667,6,RzslwrSc,true
0.8784763319695532,9,HcQfk5l9,false
0.6403350836705199,3,CQBEE4GC,false
0.06620458100079163,1,ibnBoUPo,false
0.3572343232390105,3,ot3W8P6a,false
0.4300255195718983,2,50WwuwOa,false
0.9852133715385352,7,ElR9KEMk,true
0.8225964287536338,10,y5bZaJ4b,true
0.7754029776828002,8,02sTsPXM,true
0.39280946613001677,8,WJ0HlKv3,false
0.9894447720287323,6,clpo6OX7,false
0.3316121542100303,10,VRzJi8l3,false
0.4991400424372716,9,Zbd7CjN5,false
0.3818972886038303,3,CxQJrPSo,false
0.2867219374760128,6,BgP3W3UH,true
0.14515745209675135,7,Dwk4ThOW,true
0.8115822122788974,2,ER5n89UX,true
0.001982392469124905,7,OGwJ9Rt9,false
0.8420975560850679,7,1IQOMCsQ,true
0.06840814908777415,8,S2sulM3M,false
0.9633190367360671,9,0gVnL7Fb,true
0.6152554615024293,5,LsY9wTqT,false
0.2019744610264247,10,bx5KIYdR,true
0.4716064489771743,4,3wHzUT4t,false
0.3586542096220253,7,bGPXJJcY,false
0.5642954724245846,1,25T2ipqE,false
0.9980212979526402,8,LPsWqmXY,true
0.539745346037942,8,J0qiIfNm,true
0.5573193497481983,8,gZ4I0npG,true
0.22872429873782418,10,deyi0z8j,true
0.983319415678066,2,k0BuOtYk,true
0.7210291643413282,6,d7weLUiX,false
0.6362734026597734,2,t0Ma97GT,true
0.3187880893899444,7,Ij0gI5Oi,true
0.6990696687828437,1,BCuJZGfL,false
0.6575052119465186,1,HBg0sEhd,true
0.4485591099184514,1,yrFypG1n,true
0.06000512254424617,7,4Ok7vZEk,false
0.8334006312478972,4,m83rlVat,false
0.07357820435584728,5,IyRVJITQ,true
0.5203943207749229,9,6Q6RCcN6,false
0.5538563026475403,2,1ZSWTILV,true
0.5864466359863656,10,X0VXxOyL,false
0.5029850381693337,9,5kxfIWLO,false
0.9584335134654254,3,FVK3lZ4K,true
0.7666634997641906,9,U3V7gN8L,false
0.609900478321399,3,2mMFJUUC,false
0.7826607391619971,8,6DRtpK3k,true
0.16276562046440768,2,7Wi8fgCV,true
0.26136691992593275,5,v4hbtFWi,false
0.3796218838034746,3,tYSpGfRk,true
0.6653795463196341,10,3iwmG6lV,false
0.7838197967757234,5,WmRMyi9G,true
0.7608305629636647,7,1kRtfrEw,false
0.8744283065362191,8,SLqR41ys,true
0.0628378262442606,8,cWkYCoIp,false
0.05410225797507806,5,YxIgPmhp,true
0.2659349981868002,9,8G4n5btR,false
0.8931907058033401,3,ywzhB6Lk,true
0.11926128470232622,2,uECFuSg8,true
0.891297526782997,9,EufN6vYg,true
0.6705348170012102,6,rURO9Rcw,false
0.18666342302821537,8,ZclEQrjH,false
0.4002431362078669,10,f2jXM7z2,true
0.9779544536978151,8,KyqhgQeH,true
0.21585316415059497,3,QFaaS2wp,false
0.8761170841917716,1,gmnsiBWK,true
0.22318868286433946,6,2lo9PzkY,true
0.19356016077156113,10,bVPh7MMY,false
0.8726486484965439,9,YgmcXVMx,true
0.9164340042372521,4,0DS8JYeN,true
0.8374721396080436,5,2B8JW9Ke,false
0.174934971281548,5,OEL688fN,true
0.672256540136736,9,IzRxvN9A,true
0.7338315412953542,3,OtqTRWdE,false
0.36695053504497444,2,p0j8SZFW,true
0.5335379190538405,2,DPljRM0g,false
0.9617870635867865,2,f0K7y1Ul,false
0.6062266810966017,2,a1wTnRPU,true
0.254640678550895,8,Ey7IlqlA,true
0.07819213151577431,2,PKyChIm8,false
0.7277251336356907,9,NKk7svDh,true
0.8127851103215145,7,0rOwdKrG,true
0.20483727836088694,5,KglXhwHb,true
0.15426409049595446,8,NGndBqkp,true
0.5649371478999208,2,IvWKrXyQ,true
0.5911444786876086,5,R3UcpYaH,false
0.6013275274233154,6,hjxNkP51,false
0.24883675946997297,2,l5LEJLAY,true
0.5878557440607373,9,EPNQUt8o,true
0.5195482234986739,10,Qr2XQOkD,false
0.23953472238922502,3,Y2lBNyGR,false
0.9584457814006777,2,4I6hlWVG,true
0.7489298801019797,9,jLXZUW1l,true
0.7895892012403414,10,ErV1t7YO,false
0.9275935404828068,8,M8jaws5W,false
0.9586872757539739,3,dyDHi8me,false
0.6598511242162632,7,JjaRilVn,false
0.5507602913048799,9,01nRELPg,false
0.9814757749912393,7,of65uINL,false
0.026443963885153687,6,eNXQ4e5S,true
0.730049975195475,6,sVEezStJ,true
0.9519900455786736,1,LxDnYDYZ,false
0.6965236016261782,5,rizJm89u,true
0.30542258687242474,1,FzN9NWXt,false
0.4352668204882406,4,pHjR53c5,true
0.023113440203104796,4,iBPXOwzr,true
0.8722229729030868,6,swQyjkD7,true
0.39610643179021543,2,BsPOEWr9,false
0.9596880944959991,9,KMyENW6A,false
0.8297169466162795,1,P4xuLQ8W,false
0.8319374109297528,1,cBthx8CL,true
0.9887103235909322,7,q37hjo6O,false
0.587782989859011,2,KV0iVK76,false
0.3369117257467471,3,MQ9kb37G,true
0.6739919174977291,8,QCV7nKUb,false
0.47233825238478255,3,gdMWPI63,false
0.9596164039004775,8,R0tqlEK7,true
0.8057730314632623,1,m97mLSAl,true
0.5663251321618508,5,UHIDCIWu,false
0.0245582721121802,9,Xc0OzoCx,true
0.24721338433857354,3,TY1gy29u,true
0.9904062983911146,7,wryfHUnO,true
0.876266808394363,3,6pWD3aH3,false
0.7368136157835952,4,0rm96nsJ,false
0.3341827259348862,8,pomrrIQM,true
0.9778653193288294,8,nT5HHVUn,true
0.7936061392419977,10,5Rk3D4tZ,false
0.028477918599547847,4,lCBGlyzl,true
0.9126763182363258,7,eroMTR6J,true
0.29802314241624517,4,gZSAp0Qg,true
0.9007559261607045,3,s4a9A6VS,false
0.4366555785601127,1,x5hM04iz,true
0.2311139447520052,1,PCMpkrh4,false
0.7914426559119074,1,Hm6bU8qX,false
0.2928896649852484,7,iZg9F5uV,false
0.6287062109561188,5,Dt7trGKF,false
0.47814392930213656,6,mZ1BYXvI,false
0.6459411500502565,9,bMDIkCeo,true
0.9213299424354371,1,MzzshvJ9,true
0.2532328556958714,3,cTuOjy3u,false
0.6806595097496653,3,vJaxbWFq,true
0.6461160949439548,7,GK75hheM,true
0.42436632965819543,10,5PsHKP3l,false
0.9565512598033978,5,5qM96U4x,false
0.0418577104322333,2,EbEFpLGN,false
0.26784378099797257,2,RXhhXhI8,false
0.9873600659068014,5,RSQhU3BH,false
0.7000635496158512,8,Lwwg27ry,false
0.9107363046134882,9,J0sgQ5xy,false
0.5141674151706117,4,WnoUYC5G,false
0.39152911900135856,8,MJPE9q2P,true
0.6734683593192039,5,NUv45OcU,true
0.4710774775594424,6,HwdcVOb1,true
0.652270924316886,4,duUn7GGz,false
0.8525156671270091,8,naWgVn6E,false
0.3272368249638733,9,Icjrsaxl,true
0.33845022324158247,4,KB1SRyos,true
0.3174022967522503,9,DuYQcYE1,true
0.21410878895038565,6,jcgmSWep,false
0.6914169982504159,4,O8in3y1V,true
0.6802298751844813,6,4vXkUcHN,true
0.9759874625644678,8,b28t2N5M,false
0.5383013306900684,7,miVgFnvl,true
0.06223322182323221,4,BKOGK3G5,true
0.6389153631297235,8,PDnzHdRD,true
0.2797728852895869,2,cGJZHxlY,true
0.9877369989512816,7,e7tjEs3V,true
0.7529106137337169,9,3vewWrcR,false
0.3841952307509464,4,58O0mP8d,false
0.38421588418187635,3,NCPEkPXO,true
0.07190806228251256,7,3gMHIGUj,true
0.1517146333839905,8,3Yd9X4Cy,true
0.2919857891111881,4,ZMiWUMhv,true
0.3816809761493909,8,CIpxowD6,false
0.6194158438922026,8,r6cL6QTU,true
0.518412550724225,4,NsmzWHsD,false
0.20136575315233762,1,ytqgW3Jr,true
0.8573255853565429,9,xSLQjW60,false
0.514744562420514,8,QmBUhM3V,true
0.12287037356271213,8,lKqnafIy,true
0.8851493501981509,4,DWO8XPLX,false
0.6361408305358589,1,LpFi6qrl,true
0.8423587763938176,7,NSKyI5Yw,false
0.4284455117202701,6,dAPQuTQo,false
0.8064966596639744,8,FnRM5ShA,false
0.4247737824229174,10,YosIFA9Y,true
0.2579448703938405,6,4lTYcaPl,false
0.47561417337595424,9,qdN9mLOh,false
0.14214120664200003,10,EPhSSPOC,false
0.47004029136987735,5,xxpr6ObG,false
0.1189734727667513,10,1rrB1HMA,false
0.007547257206918179,1,CV1oUjvc,false
0.5820438837591002,10,5EI5eFYe,false
0.9219761420315109,9,v8Ut2qCZ,false
0.4506204394248945,9,WobMP6td,true
0.3829255612782434,5,W2pyR852,false
0.30952916933705366,4,DYnod0RE,true
0.9494562049677406,5,btufXWLp,false
0.29085024594984477,5,LiGKqjkX,true
0.5258136633444137,4,TX2dNT7C,false
0.18644292567878873,1,Y0in73o0,true
0.555472279311293,2,9h3fzpgt,false
0.454526250850402,7,5lBSC8B1,true
0.009685883732804879,2,xvgyco55,false
0.5240018317024542,1,ARqgP3bU,true
0.5296881507733879,5,D9ycvjm6,true
0.13204552021650096,7,mEH1AosP,false
0.5234221153597725,8,73vvHRtR,true
0.5820667780849118,1,9r7W7NCp,false
0.686507321197432,7,BqF5JHqx,false
0.8535048425673104,7,bBnyI6sR,false
0.6660799733963445,4,NO3J12xU,false
0.8930698935600676,3,tCUtHaTI,true
0.3006710287933525,4,o4vq4cYc,false
0.12273561073472394,7,hJJsZNpw,false
0.1870636385844482,10,XkYk5eO2,false
0.33373474160830696,1,5N9RDjZi,false
0.23679824073228395,5,kOLFJ6oU,true
0.27418365887606533,4,YLlbACoS,true
0.3348635077611237,9,Pp1vx9di,false
0.41530185554767596,8,HGoFAnRn,true
0.3387055374449315,5,hXmDw8oM,false
0.6097694585360585,10,Az8TeMo3,false
0.5089145749896062,6,oK7goseC,true
0.7285222655455068,6,tyKXbfWl,false
0.1661157491651184,3,RuR55r2F,false
0.060786119289708784,1,Cse7UHBQ,true
0.9050573723241293,4,ptCmhF1e,true
0.7127021179971114,7,MG0V3i2L,true
0.07856059931537973,1,nvv0JPwP,false
0.07759710284787769,8,E3W33Ybg,true
0.479402605181932,4,AjHkcDsO,true
0.5227795038874337,3,CDuQhUfq,true
0.8891898720586153,6,lzePxb4V,true
0.8950633225321534,8,iolR4wgH,true
0.6690380351158587,4,0IJOJ3Aq,true
0.5212449487703339,9,XKeWh7qw,true
0.7473992948874155,4,1nuIuUvS,false
0.9500779191340543,1,pI4WjJyd,false
0.5339872246836537,6,HN1jEa1g,false
0.09726561061540773,8,xdNT9dXO,false
0.7478121417049401,1,KlnJNE5i,true
0.724879939403906,7,6MKp5Mpq,true
0.7249246969284806,1,QnjGMj7r,false
0.6303785638410917,10,A5peTlzc,false
0.30342985771995945,5,98JSBilq,false
0.2650783230517133,10,1bAy4aDK,false
0.8500275629034717,8,HWKjTl4H,false
0.4046507210758947,1,klH6pH3J,true
0.33747234593882136,1,B4qKDJjF,true
0.3602161023037165,4,fAeEbhP9,true
0.866381683263101,5,2Rep7egT,true
0.1828118155098477,4,V8InLfWh,false
0.8680641074687039,10,eMFsmN9I,true
0.8513815334355821,3,tkPdHXiL,false
0.943898934795516,3,9BHNtOXQ,false
0.4771618529401034,6,CXfuhNhX,true
0.1793569817982099,8,2XkmPxgh,false
0.750436773682061,4,nZmJDOeh,false
0.18327840252090466,3,RqOZ2m0o,false
0.0483526720873082,6,nKgh4JbZ,false
0.479479826660445,8,w8qjPUrr,true
0.9654290867969963,4,6Sd0YziE,false
0.9238277004373121,5,sluwA4fV,true
0.13873172847051207,3,Zx9MMC95,true
0.13296540880214058,6,rN1UoJ6l,true
0.3445900266271922,6,Z3L2sjRj,true
0.19302681731509108,10,mDyIy3zR,false
0.11800133643625621,4,f0E9HDor,true
0.37828932579224395,4,Jr15ATHK,true
0.06276388944610622,9,DpUcqH75,false
0.7582400955005546,8,geLwu5v5,false
0.22952508999655863,5,BJ0m92HB,true
0.10781908056799283,2,p876NhQZ,true
0.7319052088423776,3,kl0rgHsq,false
0.4519716082540861,10,x7gIXcpS,false
0.03093856774562531,2,ocsWOuVA,false
0.38298552045864276,4,ISjtPk53,false
0.9081730657836649,3,5rS7gzXF,false
0.31291415659012256,1,wxQwTacU,true
0.40178549860054735,6,U0TiDquY,true
0.9251754792349474,7,O4VVkWJG,true
0.3536874096442688,7,oW07pjU1,true
0.14188577796554536,7,YcyGSpYe,true
0.1285272469690817,3,Gk24IHaM,true
0.11216773767096289,1,0zWOgZF8,false
0.7596684923356045,1,m3gyb1nc,false
0.6220237127668053,6,VykPf4lt,true
0.49166720025777977,5,zlEH65ky,false
0.6331236825629976,10,HSfhd69B,false
0.2804395223374023,10,Mc2P3lcv,true
0.834232214300491,9,M1gxYCxS,false
0.24921685355983958,10,HfkaeSva,true
0.19760190415613832,7,D9dq5YuH,true
0.5635762504722244,2,vpLEHdjC,true
0.6751102128774369,1,PpC3CBYu,false
0.7785796397880229,6,Vzwo9Ndy,false
0.21751500703196402,6,oVuHDLEM,false
0.8515778275950567,9,tDIm91yG,true
0.7973013792547181,4,67pH0N0Q,false
0.559465009034319,5,lrOPFGo1,false
0.5032569458343834,6,vyLyfvZP,false
0.044710589757029906,4,de0Wn1qY,true
0.35911018759196556,5,8oHISw34,true
0.4923428041427531,6,FJ11ggNO,true
0.3780143510694982,7,Q2aBjhpu,false
0.959297037317574,7,je3mrakl,false
0.06067379603371292,5,BiH6PY3I,true
0.4505577747718752,3,LuYBv8Ub,false
0.43202617832705537,8,EIGSbCqq,false
0.6908697344547909,1,qUUDH4fZ,false
0.1883692769183285,4,kMdeAcH6,false
0.4468536771896563,4,Q6AE0k1x,false
0.12374219248384821,9,dGnurEEc,false
0.4208548456692305,2,1OCHG4Hu,true
0.7420383813956872,4,nZU0swkd,false
0.1128278220565464,4,T1LzWGL0,false
0.507627799564836,1,GmbAZeR3,true
0.8084702852438492,3,MzL6cUdk,true
0.6684247741315366,9,I3I1dv1e,false
0.7126219087593424,5,vokycL25,true
0.25021073788930415,8,dV8EeaIR,true
0.4568821480148817,1,hPssMIE7,true
0.8161059627023219,7,HP0RvQtn,false
0.7564344193591996,1,Kdz4c4xm,true
0.5257733894598409,3,Lzreq4W4,false
0.6952560061475281,8,hEtQpvNi,true
0.3053566208880074,7,ATlLpQjW,true
0.8801129864289987,1,ROkgV2hk,false
0.4717340806199981,6,O8Hrjvsn,false
0.15005813241717192,1,fusucsn4,true
0.2422690740996407,7,nfzW7BE2,true
0.05415334715979103,10,Na5QEFiR,false
0.5318422059435162,1,dTubBApR,false
0.07361942566205881,1,ZYcFDQUV,true
0.9880987164076598,2,n3GhZj6y,true
0.6033044745589236,1,AHQQrJAl,true
0.5317719208665703,3,8LlDvIVW,true
0.10663854292850994,6,liVOm0dg,true
0.8840064063406756,2,6F17x5Vd,true
0.7350796882241781,9,y0ZBlM0k,true
0.7522719379829772,4,z3ytxHCi,true
0.014297144163854192,1,ifeikc2N,true
0.3260141238697263,6,qNeR3ayn,false
0.5372040753456653,10,LKPrPCtj,false
0.7121365542621227,5,fgYxw6VH,true
0.3772742785573142,9,Ct14kNs8,true
0.8677704388272576,4,ptRHI2c4,true
0.42098994847662485,3,qIG2xuN2,false
0.3006312504748694,2,oMQKQWHX,false
0.3150436479105998,4,sYAnNErU,false
0.9084667289996222,1,RIkbQ7qS,true
0.791436620320721,4,d9guqhYh,true
0.08387547315270205,7,T6V6VMTQ,false
0.3151518028009044,4,kr6J3gBD,false
0.17038831289953782,3,MLcTBHX4,false
0.7261313389233219,1,XcGTlIOs,false
0.37304154939427203,7,EUx3EtDp,true
0.9408410667041252,7,vAlmZ4Kl,true
0.5510568312562665,1,NJb7bJ11,false
0.420139896016958,5,WN3lPXhw,false
0.8471203959482971,10,XXw8TXJc,true
0.6789607218405369,1,ihQJCit4,true
0.15484488536096386,7,JrjMT62v,false
0.8932220110786933,4,8e0Y7kdZ,true
0.8087867339607113,5,WelGZ9sa,false
0.7521312613378783,8,L7euPu7G,true
0.08359162356361471,10,h1CQ88qG,true
0.2007295266212239,3,a4kZsBw2,false
0.26915436906302026,7,p4HHOR8N,false
0.38733972455067667,9,v7BZ2LkB,false
0.152446544839417,7,EDPWrUj6,true
0.465041646080657,5,upXQvCY3,true
0.613785216383139,5,qPVeLpno,false
0.45074571947839925,6,c4tX78Oj,true
0.1667316576407598,10,wWNxWcVO,true
0.4078726890629909,7,p3ZUxxEg,false
0.32758837004024843,1,8jTjbNUF,true
0.33185604006042513,7,NJfE01qL,true
0.7607449625936709,1,3x6k6eGt,false
0.3734822340213346,1,MujzDjCC,false
0.2783997181460136,4,5dR22Gbj,false
0.6779338778513833,6,3inU6Fz0,true
0.709085331588968,1,Uc9cimN1,true
0.8159223544078922,2,c0DccKdD,false
0.9352970581673794,1,rqCQHeZr,true
0.8111815672277092,9,MBFpa3qV,false
0.6388384598057333,1,5USPu6u8,true
0.36329510580831825,3,DgE68z1y,true
0.13284296450895683,5,96whWWet,false
0.5664021901796124,6,wdz5zvHS,false
0.671157866990115,5,FTY2it3R,false
0.4325429687498119,9,gL91ALHs,false
0.43155931033542183,6,LiWc2wmq,true
0.8638013381999279,7,CkuBdji4,true
0.4357302316476921,7,9xbdVB8R,true
0.9123024145680436,4,fhXpoOSW,false
0.6417663535968166,5,lT8NSxwD,false
0.32952529037800304,5,IGp9L69J,false
0.498907222914619,1,td3TzBnj,false
0.7743273739726473,1,kknUKuy6,true
0.46570863251495087,6,0qZ7974d,false
0.6156005156526871,3,veLGZrh4,true
0.42980468667343263,4,6k0cBGU2,false
0.9087323007067136,6,E9kR7A3h,true
0.3089165757627028,7,UONVr7fY,true
0.8626448315410626,1,j8s9nFyR,false
0.4226616030923378,10,W1bm2447,false
0.5338372052839973,10,giCAARMO,false
0.5829364541556017,2,fjAyLH8l,false
0.8331549955279094,4,5CStntpn,true
0.09039702089354029,10,wzfPcFfE,true
0.8795117893328412,2,S4NlBXhe,false
0.9055177748046366,4,2RfEBjpW,false
0.7960386300436715,2,YVorcxZA,false
0.9954507345416721,2,EsrIi7gq,true
0.6015600452539371,2,cHocfIWU,true
0.26705062658724654,9,LZhoWVIH,true
0.8286108873151654,6,GB0YEMe6,true
0.7800847760423908,1,cuPeWULm,true
0.9943975507760527,3,IQP7Kf3S,false
0.5356937636178511,9,aIZX0kIg,false
0.6371821935780766,6,ZHOsxw82,false
0.5143341400347483,8,txGnSsTx,true
0.6211292652498808,6,pnImKw0k,true
0.7288204366535165,10,jRoQohUi,false
0.019369973686010233,8,OVsjMHcw,false
0.8932080219212652,4,UK7MfGzG,false
0.018575385119971033,2,wlVcuNQc,false
0.1557515447116311,1,unaagtCQ,false
0.8185683728259985,10,SqE5RTuz,true
0.8379487032826787,3,ZLLbI8Mk,false
0.9044748127919098,5,iC5s9Qmm,false
0.41749771099169175,1,mh2hkhLa,false
0.9948686119564654,6,rjZ5eUVF,false
0.9651151589131775,2,pZtUtmTM,false
0.021724548812944944,7,H8bEQiEk,false
0.7691722291622123,5,cknBDE1K,true
0.42148172202165624,1,tX7a1GAQ,true
0.4621797952395592,9,U6LVyk1h,false
0.7755200990590359,10,0XNgCtF8,false
0.5206602134893032,2,tt7mWt03,true
0.19377567644437188,8,FpoAEbIV,false
0.6109966755541743,7,e0uHjJFf,true
0.9471235359334609,8,gcegvIBq,false
0.845819850390614,10,3ZuXYXa9,false
0.7920737326190423,2,pm3Bk91W,false
0.9628915503145337,2,x2pv046O,false
0.3013405849021418,8,fdWVKcad,true
0.3139635803056995,9,6R2WNcP6,false
0.1308499438630688,2,P7qQ7gpt,true
0.23127646858694662,5,zqD51aaq,true
0.36101056074933946,1,n8ZCDByB,false
0.9771515003702522,4,E62Izd5w,false
0.2690968375941347,7,HJqY5iU7,true
0.46643976377908714,2,cqFkqjjp,true
0.5207863430933102,2,MiGjQCNj,true
0.5640187949612931,6,mcgwQCdh,true
0.7952500692291891,2,GNAmj6rA,true
0.8642318585631199,8,wa5BDRmR,false
0.8005283149638796,10,lVs1dNOq,false
0.6772935508612792,1,i5x4d3EE,true
0.6319579598838032,10,L1XHqYuw,true
0.9378128353691839,9,iTQ6bmqA,false
0.09837882606341863,6,3666bZcG,true
0.7370903761410537,9,9qOePWTy,true
0.7593453084603747,3,HTXME7pD,false
0.3655837956849999,6,3ppIpggC,false
0.8138102936388036,3,WGMZUiUo,true
0.03944322158477753,2,LhDP7Fqx,false
0.014753463229668862,2,XcXhx0sN,false
0.15885370426032042,7,7CDpvH7e,false
0.8705290786581834,5,w51JOxJ4,true
0.9309248165243214,5,ftZ3xU5T,false
0.4560043724639573,5,S8NSu3xX,false
0.41013651287134545,10,RrLmijVE,true
0.02689546713140545,9,kPG2qf1T,true
0.631933669966924,4,y9tlGJBu,false
0.10251938083501133,5,KAT2XBne,true
0.09111133535331328,10,1lIO2f1f,true
0.8950319787743108,9,FQzlcb7g,false
0.7953889559655636,5,Bapz5th9,false
0.428013046073233,1,BeelPVai,true
0.7980609147845161,8,ekgocLF5,false
0.0647837411906711,3,L2EQZm4o,true
0.2821229630310593,7,04D36PT5,false
0.11728827648670581,4,UrDmJdjk,true
0.4277799638198214,1,KGL1hILk,false
0.09426002628500418,6,WFvx3NbF,false
0.25622821416582653,9,BuGXWNV5,false
0.11305011061051617,10,euwjJ5K1,true
0.41017385517741345,10,TD9PmlF7,false
0.24014550816929958,3,4ASkDIis,true
0.839446241730416,8,CUjOMhLe,true
0.6455717485048955,3,m93Fe1yH,true
0.9500166284586358,6,R8dKc5Ut,true
0.15670109073938931,5,KRAK8EYP,false
0.6379477553667818,10,yvlenZ4J,false
0.36087352377221493,7,uSr0FsSv,false
0.5387627753578286,6,tx0zsq7v,true
0.5818952289993653,3,rjSNNJi6,true
0.4933349647184593,2,4iRhw29H,true
0.02908665383670339,10,DPSaegL3,false
